CALDT,B30RET,B20RET,B10RET,B7RET,B5RET,B2RET,B1RET,T90RET,T30RET,CPIRET,B30IND,B20IND,B10IND,B7IND,B5IND,B2IND,B1IND,T90IND,T30IND,CPIIND
2006-01-31,-0.015976,-0.011112,-0.004563,-0.004991,-0.002261,0.001664,0.001937,0.003212,0.003488,0.007622,1364.280000,1629.615000,1401.329000,1484.612000,1309.511000,1125.367000,1057.428000,858.812100,714.038200,466.6
2006-02-28,0.012809,0.008721,0.000153,-0.002072,-0.001712,0.000597,0.002138,0.003270,0.003322,0.002017,1381.755000,1643.827000,1401.543000,1481.536000,1307.269000,1126.039000,1059.689000,861.620400,716.410300,467.5
2006-03-31,-0.055518,-0.040187,-0.019782,-0.010402,-0.006159,0.001006,0.002633,0.003923,0.003642,0.005536,1305.043000,1577.766000,1373.818000,1466.125000,1299.218000,1127.171000,1062.479000,865.000600,719.019600,470.1
2006-04-28,-0.038002,-0.024514,-0.008795,-0.004494,-0.001292,0.002915,0.003109,0.003340,0.003559,0.008509,1255.449000,1539.089000,1361.735000,1459.536000,1297.539000,1130.457000,1065.782000,867.889700,721.578700,474.1
2006-05-31,-0.005631,-0.001525,-0.001047,-0.001838,-0.001677,0.001361,0.002628,0.004294,0.004195,0.004963,1248.379000,1536.742000,1360.310000,1456.853000,1295.363000,1131.996000,1068.583000,871.616400,724.605700,476.5
2006-06-30,0.010872,0.010620,0.003077,0.003175,0.000956,0.001500,0.002458,0.003842,0.003970,0.001975,1261.952000,1553.062000,1364.495000,1461.479000,1296.602000,1133.694000,1071.210000,874.965100,727.482400,477.4
2006-07-31,0.023037,0.021198,0.016418,0.015436,0.013136,0.008253,0.005809,0.004207,0.003976,0.002957,1291.023000,1585.984000,1386.898000,1484.038000,1313.634000,1143.050000,1077.433000,878.646100,730.374800,478.8
2006-08-31,0.033521,0.028996,0.021575,0.016606,0.013386,0.007300,0.005217,0.004477,0.004283,0.001966,1334.300000,1631.971000,1416.820000,1508.682000,1331.218000,1151.394000,1083.054000,882.579800,733.503200,479.8
2006-09-29,0.022313,0.017554,0.011343,0.010171,0.007946,0.004989,0.004391,0.004418,0.004047,-0.004904,1364.072000,1660.619000,1432.891000,1524.027000,1341.796000,1157.139000,1087.809000,886.479000,736.471700,477.4
2006-10-31,0.011512,0.008110,0.007074,0.005760,0.004238,0.003894,0.003965,0.003932,0.004076,-0.005421,1379.775000,1674.086000,1443.027000,1532.805000,1347.482000,1161.644000,1092.122000,889.964700,739.473600,474.8
2006-11-30,0.028752,0.020207,0.013674,0.011619,0.008574,0.005344,0.004218,0.004312,0.004243,-0.001487,1419.446000,1707.915000,1462.759000,1550.615000,1359.036000,1167.852000,1096.729000,893.802200,742.611000,474.1
2006-12-29,-0.035085,-0.024170,-0.015746,-0.011550,-0.007490,-0.000605,0.002285,0.004088,0.004036,0.001489,1369.645000,1666.634000,1439.727000,1532.705000,1348.857000,1167.146000,1099.235000,897.456100,745.608200,474.8
2007-01-31,-0.010679,-0.007534,-0.003600,-0.001775,-0.000763,0.001951,0.003995,0.004410,0.004328,0.003053,1355.019000,1654.078000,1434.544000,1529.985000,1347.827000,1169.423000,1103.626000,901.413900,748.835100,476.3
2007-02-28,0.035901,0.028796,0.019999,0.018779,0.015508,0.008344,0.005063,0.003807,0.003837,0.005350,1403.665000,1701.709000,1463.233000,1558.716000,1368.729000,1179.180000,1109.214000,904.845500,751.708400,478.8
2007-03-30,-0.021418,-0.012110,-0.002247,0.001164,0.003053,0.004382,0.003904,0.004365,0.004257,0.009106,1373.601000,1681.101000,1459.945000,1560.531000,1372.908000,1184.348000,1113.544000,908.795200,754.908500,483.2
2007-04-30,0.008677,0.008095,0.006799,0.005634,0.004633,0.003723,0.003403,0.004529,0.004348,0.006496,1385.520000,1694.710000,1469.871000,1569.323000,1379.269000,1188.757000,1117.334000,912.911100,758.190800,486.3
2007-05-31,-0.025944,-0.020529,-0.014483,-0.013946,-0.011059,-0.001889,0.002538,0.004487,0.004046,0.006111,1349.574000,1659.919000,1448.583000,1547.437000,1364.016000,1186.511000,1120.170000,917.007400,761.258700,489.3
2007-06-29,-0.013263,-0.008926,-0.006804,-0.001106,0.000799,0.004189,0.004246,0.003801,0.003918,0.001938,1331.675000,1645.102000,1438.727000,1545.726000,1365.105000,1191.482000,1124.926000,920.492900,764.241300,490.2
2007-07-31,0.039013,0.030381,0.023884,0.021695,0.018827,0.010287,0.006321,0.004037,0.003962,-0.000254,1383.627000,1695.082000,1473.089000,1579.260000,1390.806000,1203.738000,1132.037000,924.208900,767.269200,490.1
2007-08-31,0.014998,0.017484,0.017130,0.022029,0.017403,0.010008,0.007002,0.005694,0.004205,-0.001834,1404.379000,1724.719000,1498.323000,1614.050000,1415.010000,1215.785000,1139.963000,929.471300,770.495700,489.2
2007-09-28,0.002330,0.001447,-0.000440,0.002781,0.004294,0.006878,0.005447,0.003905,0.003347,0.002756,1407.651000,1727.215000,1497.664000,1618.538000,1421.086000,1224.148000,1146.172000,933.100900,773.074500,490.6
2007-10-31,0.018432,0.015780,0.013082,0.009846,0.007296,0.004278,0.003567,0.003145,0.003212,0.002139,1433.597000,1754.470000,1517.257000,1634.474000,1431.455000,1229.385000,1150.261000,936.035600,775.557600,491.6
2007-11-30,0.062646,0.048778,0.044192,0.039726,0.037483,0.020658,0.011388,0.004658,0.003395,0.005940,1523.406000,1840.050000,1584.307000,1699.405000,1485.110000,1254.781000,1163.360000,940.395600,778.190600,494.5
2007-12-31,-0.008740,-0.006067,-0.003627,0.001302,0.000672,0.001824,0.001147,0.002879,0.002921,-0.000671,1510.092000,1828.886000,1578.561000,1701.618000,1486.108000,1257.070000,1164.694000,943.103000,780.463700,494.2
2008-01-31,0.025452,0.025689,0.038355,0.036982,0.033951,0.020304,0.013061,0.005008,0.002430,0.004971,1548.526000,1875.869000,1639.107000,1764.547000,1536.563000,1282.593000,1179.906000,947.826100,782.360200,496.7
2008-02-29,-0.007590,0.000404,0.009265,0.014976,0.014841,0.009926,0.005399,0.001676,0.001325,0.002904,1536.773000,1876.626000,1654.293000,1790.973000,1559.367000,1295.324000,1186.277000,949.414600,783.396800,498.1
2008-03-31,0.022067,0.012042,0.011256,0.017594,0.004523,0.003037,0.002887,0.002430,0.001869,0.008668,1570.685000,1899.225000,1672.914000,1822.484000,1566.420000,1299.258000,1189.702000,951.721700,784.861000,502.4
2008-04-30,-0.025128,-0.018873,-0.016442,-0.029068,-0.023902,-0.012268,-0.002938,0.001126,0.001025,0.006065,1531.217000,1863.381000,1645.408000,1769.508000,1528.979000,1283.319000,1186.206000,952.793300,785.665400,505.5
2008-05-30,-0.036625,-0.029605,-0.018756,-0.018669,-0.015239,-0.005992,-0.001104,0.000221,0.000946,0.008421,1475.136000,1808.215000,1614.546000,1736.473000,1505.679000,1275.629000,1184.897000,953.003900,786.408700,509.7
2008-06-30,0.036209,0.023758,0.010754,0.014134,0.007218,0.003551,0.001278,0.001831,0.001750,0.010077,1528.549000,1851.175000,1631.909000,1761.016000,1516.547000,1280.159000,1186.411000,954.748800,787.784900,514.9
2008-07-31,-0.004120,-0.000827,0.005155,0.009349,0.007249,0.005230,0.003177,0.001720,0.001440,0.005251,1522.252000,1849.644000,1640.322000,1777.480000,1527.541000,1286.854000,1190.180000,956.391000,788.919400,517.6
2008-08-29,0.028500,0.023764,0.015313,0.012839,0.008864,0.004534,0.002366,0.001413,0.001282,-0.003992,1565.636000,1893.599000,1665.440000,1800.301000,1541.081000,1292.689000,1192.996000,957.742400,789.930800,515.5
2008-09-30,0.022100,0.007784,0.000875,0.003465,0.009371,0.010026,0.005113,0.002546,0.001530,-0.001383,1600.236000,1908.339000,1666.897000,1806.539000,1555.522000,1305.650000,1199.096000,960.180800,791.139300,514.8
2008-10-31,-0.006968,-0.036296,-0.028592,-0.007144,0.010844,0.012592,0.005218,0.001208,0.000792,-0.010101,1589.086000,1839.074000,1619.237000,1793.633000,1572.390000,1322.090000,1205.353000,961.340700,791.766200,509.6
2008-11-28,0.172202,0.144461,0.085378,0.081895,0.045233,0.012121,0.007170,0.001024,0.000228,-0.019153,1862.730000,2104.748000,1757.485000,1940.522000,1643.514000,1338.115000,1213.995000,962.325100,791.946700,499.8
2008-12-31,0.146556,0.091421,0.056872,0.036706,0.023094,0.006517,0.003890,0.000063,0.000029,-0.010342,2135.724000,2297.166000,1857.436000,2011.751000,1681.470000,1346.836000,1218.718000,962.385800,791.969700,494.7
2009-01-30,-0.147382,-0.105931,-0.044454,-0.029484,-0.016891,-0.004086,-0.001545,-0.000038,0.000023,0.004352,1820.957000,2053.825000,1774.866000,1952.437000,1653.068000,1341.333000,1216.835000,962.349200,791.987900,496.8
2009-02-27,-0.016446,-0.004178,-0.001920,-0.011374,-0.005036,-0.000711,-0.001389,0.000280,0.000147,0.004973,1791.009000,2045.244000,1771.458000,1930.230000,1644.743000,1340.379000,1215.145000,962.618700,792.104300,499.3
2009-03-31,0.035141,0.057347,0.032910,0.032325,0.018826,0.005159,0.001434,0.000351,0.000159,0.002432,1853.947000,2162.533000,1829.757000,1992.625000,1675.707000,1347.294000,1216.887000,962.956500,792.230200,500.5
2009-04-30,-0.084469,-0.061338,-0.035782,-0.024371,-0.016750,-0.001117,0.001908,0.000359,0.000125,0.002496,1697.346000,2029.887000,1764.284000,1944.062000,1647.639000,1345.789000,1219.209000,963.302200,792.329300,501.7
2009-05-29,-0.045676,-0.025809,-0.016442,-0.019651,-0.013248,0.000831,0.000361,0.000118,0.000017,0.002889,1619.818000,1977.498000,1735.276000,1905.859000,1625.811000,1346.907000,1219.649000,963.415900,792.342800,503.2
2009-06-30,0.004932,0.006795,0.002851,-0.005474,-0.007250,-0.002294,0.000567,0.000108,0.000075,0.008590,1627.807000,1990.935000,1740.223000,1895.427000,1614.024000,1343.818000,1220.341000,963.520000,792.402200,507.5
2009-07-31,0.008809,0.007232,0.008263,0.008512,0.006035,0.001920,0.001105,0.000196,0.000119,-0.001586,1642.146000,2005.334000,1754.603000,1911.561000,1623.764000,1346.398000,1221.689000,963.708800,792.496300,506.7
2009-08-31,0.024428,0.020938,0.010147,0.010546,0.009517,0.004433,0.001488,0.000241,0.000116,0.002243,1682.261000,2047.321000,1772.407000,1931.720000,1639.218000,1352.366000,1223.507000,963.941000,792.588200,507.8
2009-09-30,0.024697,0.016535,0.010322,0.010792,0.006463,0.002416,0.000799,0.000250,0.000079,0.000625,1723.807000,2081.174000,1790.701000,1952.567000,1649.812000,1355.634000,1224.484000,964.182000,792.650900,508.2
2009-10-30,-0.024902,-0.014160,-0.003575,0.002101,0.003621,0.002946,-0.000021,0.000195,0.000040,0.000963,1680.881000,2051.704000,1784.300000,1956.669000,1655.786000,1359.627000,1224.459000,964.370000,792.682500,508.7
2009-11-30,0.007070,0.018410,0.018977,0.022120,0.018421,0.006743,0.001892,0.000104,0.000004,0.000708,1692.765000,2089.476000,1818.160000,1999.951000,1686.287000,1368.795000,1226.775000,964.470300,792.685700,509.0
2009-12-31,-0.065857,-0.054419,-0.037937,-0.038514,-0.027479,-0.006970,-0.001166,0.000066,0.000062,-0.001761,1581.285000,1975.769000,1749.185000,1922.925000,1639.950000,1359.255000,1225.345000,964.534000,792.735200,508.1
2010-01-29,0.027458,0.029431,0.020794,0.023747,0.018564,0.008927,0.003246,0.000062,0.000028,0.003417,1624.704000,2033.918000,1785.557000,1968.589000,1670.394000,1371.389000,1229.322000,964.593800,792.757500,509.9
2010-02-26,-0.007625,-0.002964,0.002013,0.003708,0.004494,0.001837,-0.000473,0.000015,0.000010,0.000249,1612.315000,2027.889000,1789.152000,1975.888000,1677.901000,1373.908000,1228.741000,964.608300,792.765300,510.0
2010-03-31,-0.020685,-0.013103,-0.014015,-0.009930,-0.007662,-0.001592,-0.000869,0.000042,0.000068,0.004106,1578.964000,2001.318000,1764.077000,1956.268000,1665.045000,1371.721000,1227.673000,964.648800,792.819300,512.1
2010-04-30,0.035545,0.029069,0.016503,0.013512,0.009075,0.002381,0.000162,0.000129,0.000111,0.001737,1635.089000,2059.494000,1793.189000,1982.701000,1680.155000,1374.987000,1227.872000,964.773200,792.907300,513.0
2010-05-28,0.053633,0.040848,0.025297,0.025802,0.015079,0.005645,0.000695,0.000129,0.000112,0.000775,1722.783000,2143.620000,1838.552000,2033.858000,1705.490000,1382.749000,1228.726000,964.897700,792.996100,513.4
2010-06-30,0.059823,0.044813,0.033851,0.024838,0.018435,0.004265,0.001116,0.000118,0.000127,-0.000976,1825.846000,2239.682000,1900.788000,2084.375000,1736.931000,1388.646000,1230.097000,965.011500,793.096800,512.9
2010-07-30,-0.013918,-0.000159,0.007935,0.009597,0.011016,0.001881,0.000856,0.000176,0.000142,0.000211,1800.433000,2239.326000,1915.871000,2104.379000,1756.065000,1391.258000,1231.150000,965.181400,793.209400,513.0
2010-08-31,0.087271,0.073081,0.035527,0.022601,0.013728,0.001747,0.001025,0.000145,0.000126,0.001381,1957.559000,2402.978000,1983.936000,2151.940000,1780.172000,1393.689000,1232.412000,965.321300,793.309400,513.7
2010-09-30,-0.027617,-0.017073,-0.001971,0.003909,0.005236,0.001503,0.000346,0.000044,0.000125,0.000582,1903.497000,2361.952000,1980.026000,2160.352000,1789.493000,1395.783000,1232.838000,965.363800,793.408600,514.0
2010-10-29,-0.047609,-0.029154,-0.005208,0.001257,0.006257,0.002339,0.000304,0.000159,0.000112,0.001245,1812.874000,2293.092000,1969.714000,2163.068000,1800.690000,1399.048000,1233.213000,965.517300,793.497400,514.6
2010-11-30,-0.018945,-0.016369,-0.007214,-0.010132,-0.012155,-0.002914,-0.000524,0.000046,0.000114,0.000421,1778.529000,2255.556000,1955.504000,2141.151000,1778.802000,1394.971000,1232.567000,965.561700,793.587900,514.8
2010-12-31,-0.033938,-0.038450,-0.038909,-0.031250,-0.022323,-0.001872,-0.000083,0.000220,0.000140,0.001718,1718.169000,2168.830000,1879.418000,2074.240000,1739.094000,1392.360000,1232.464000,965.774100,793.698700,515.7
2011-01-31,-0.033947,-0.018943,-0.000224,0.004017,0.006702,0.001807,0.001078,0.000058,0.000066,0.004763,1659.842000,2127.746000,1878.997000,2082.573000,1750.749000,1394.876000,1233.793000,965.830100,793.751100,518.2
2011-02-28,0.013722,0.009301,-0.000203,-0.004725,-0.005920,-0.001240,0.000241,0.000142,0.000122,0.004931,1682.619000,2147.536000,1878.615000,2072.732000,1740.385000,1393.146000,1234.090000,965.967300,793.847900,520.7
2011-03-31,0.002477,0.000606,-0.000481,-0.001206,-0.002384,-0.001361,0.000077,0.000237,0.000067,0.009751,1686.786000,2148.838000,1877.712000,2070.233000,1736.236000,1391.250000,1234.185000,966.196200,793.900900,525.8
2011-04-29,0.021352,0.020522,0.014547,0.018198,0.017115,0.005492,0.000672,0.000208,0.000053,0.006439,1722.803000,2192.936000,1905.027000,2107.907000,1765.952000,1398.891000,1235.015000,966.397200,793.943000,529.2
2011-05-31,0.034299,0.033069,0.024937,0.023058,0.016184,0.003772,0.001021,0.000064,0.000013,0.004704,1781.893000,2265.454000,1952.532000,2156.511000,1794.532000,1404.168000,1236.276000,966.459000,793.953300,531.7
2011-06-30,-0.020786,-0.015913,-0.005928,-0.002822,0.000608,0.001331,0.000198,0.000103,0.000035,-0.001071,1744.855000,2229.404000,1940.958000,2150.425000,1795.623000,1406.037000,1236.520000,966.558600,793.981400,531.1
2011-07-29,0.045984,0.043219,0.031082,0.027002,0.021177,0.002698,-0.000921,-0.000083,-0.000028,0.000886,1825.090000,2325.757000,2001.287000,2208.491000,1833.649000,1409.830000,1235.382000,966.478400,793.959200,531.6
2011-08-31,0.100097,0.082606,0.047503,0.035711,0.020564,0.003605,0.001945,0.000231,0.000083,0.002758,2007.776000,2517.878000,2096.354000,2287.358000,1871.356000,1414.912000,1237.784000,966.701600,794.025100,533.0
2011-09-30,0.138029,0.072288,0.029468,0.009159,0.002422,-0.001143,-0.001243,0.000008,-0.000001,0.001518,2284.907000,2699.891000,2158.129000,2308.308000,1875.888000,1413.295000,1236.246000,966.709300,794.024300,533.9
2011-10-31,-0.037082,-0.022895,-0.012101,-0.005505,0.000677,0.001335,0.000650,0.000025,0.000014,-0.002063,2200.179000,2638.077000,2132.014000,2295.601000,1877.158000,1415.182000,1237.049000,966.733500,794.035400,532.8
2011-11-30,0.021636,0.016038,0.008685,0.005789,0.002623,0.000186,0.000291,0.000006,0.000004,-0.000844,2247.782000,2680.386000,2150.530000,2308.890000,1882.082000,1415.445000,1237.409000,966.739300,794.038600,532.3
2011-12-30,0.034102,0.027565,0.019019,0.014868,0.006518,0.000491,-0.000495,-0.000009,0.000000,-0.002467,2324.435000,2754.271000,2191.431000,2343.219000,1894.350000,1416.140000,1236.797000,966.730600,794.038600,531.0
2012-01-31,-0.005795,0.000123,0.008827,0.010223,0.007973,0.000864,0.000450,-0.000048,-0.000002,0.004400,2310.965000,2754.610000,2210.775000,2367.174000,1909.453000,1417.364000,1237.353000,966.684200,794.037000,533.3
2012-02-29,-0.024496,-0.020789,-0.010592,-0.007426,-0.005721,-0.001303,-0.000635,0.000018,0.000031,0.004403,2254.356000,2697.344000,2187.358000,2349.595000,1898.529000,1415.517000,1236.568000,966.701600,794.061600,535.7
2012-03-30,-0.044988,-0.035932,-0.019458,-0.011703,-0.007109,-0.000274,-0.000285,0.000088,0.000046,0.007595,2152.937000,2600.423000,2144.797000,2322.098000,1885.033000,1415.129000,1236.215000,966.786700,794.098100,539.7
2012-04-30,0.047272,0.041630,0.028413,0.021896,0.012062,0.002289,0.000716,0.000036,0.000029,0.003021,2254.711000,2708.679000,2205.737000,2372.942000,1907.770000,1418.368000,1237.100000,966.821500,794.121200,541.4
2012-05-31,0.098554,0.082921,0.031440,0.022031,0.008390,0.000290,0.000108,0.000175,0.000065,-0.001173,2476.921000,2933.285000,2275.085000,2425.221000,1923.776000,1418.780000,1237.234000,966.990700,794.172500,540.7
2012-06-29,-0.019824,-0.016865,-0.006625,-0.004542,-0.001385,-0.000607,-0.000491,0.000095,0.000022,-0.001466,2427.819000,2883.815000,2260.013000,2414.205000,1921.112000,1417.918000,1236.627000,967.082500,794.190000,539.9
2012-07-31,0.044671,0.035250,0.015792,0.010579,0.008221,0.002624,0.001154,0.000102,0.000032,-0.001630,2536.272000,2985.470000,2295.703000,2439.745000,1936.905000,1421.639000,1238.054000,967.181200,794.215400,539.1
2012-08-31,-0.019212,-0.012587,-0.002442,-0.000892,0.001074,-0.000251,-0.000172,0.000123,0.000050,0.005565,2487.545000,2947.892000,2290.097000,2437.569000,1938.985000,1421.282000,1237.841000,967.300100,794.255100,542.1
2012-09-28,-0.028056,-0.020368,-0.006372,-0.001414,0.000245,0.000019,0.000157,0.000109,0.000067,0.004462,2417.755000,2887.849000,2275.504000,2434.122000,1939.460000,1421.309000,1238.035000,967.405600,794.308300,544.5
2012-10-31,-0.003986,-0.002611,-0.002909,-0.004347,-0.003651,-0.000574,0.000080,0.000067,0.000037,-0.000389,2408.117000,2880.309000,2268.885000,2423.541000,1932.379000,1420.493000,1238.134000,967.470400,794.337700,544.3
2012-11-30,0.013069,0.011232,0.009380,0.008396,0.007181,0.001030,0.000265,0.000195,0.000085,-0.004738,2439.589000,2912.660000,2290.167000,2443.889000,1946.256000,1421.956000,1238.462000,967.659100,794.405200,541.7
2012-12-31,-0.025503,-0.017688,-0.008797,-0.007175,-0.003136,0.000428,0.000379,0.000118,0.000103,-0.002693,2377.372000,2861.141000,2270.020000,2426.354000,1940.152000,1422.565000,1238.932000,967.773300,794.487300,540.2
2013-01-31,-0.040356,-0.032754,-0.014939,-0.010384,-0.005317,0.000317,0.000448,0.000019,0.000022,0.002957,2281.431000,2767.428000,2236.109000,2401.159000,1929.837000,1423.016000,1239.487000,967.791600,794.504500,541.8
2013-02-28,0.016490,0.012462,0.011635,0.011607,0.006808,0.000928,0.000347,0.000017,0.000054,0.008190,2319.052000,2801.915000,2262.126000,2429.029000,1942.975000,1424.337000,1239.917000,967.808100,794.547300,546.3
2013-03-28,-0.000857,-0.001676,0.003768,0.003451,0.001281,0.000045,0.000170,0.000143,0.000041,0.002615,2317.064000,2797.219000,2270.649000,2437.412000,1945.464000,1424.401000,1240.127000,967.946500,794.580000,547.7
2013-04-30,0.047396,0.038864,0.017563,0.009879,0.005781,0.001233,0.000714,0.000165,0.000037,-0.001040,2426.884000,2905.930000,2310.529000,2461.491000,1956.711000,1426.157000,1241.013000,968.106200,794.609300,547.1
2013-05-31,-0.069915,-0.057787,-0.031221,-0.023619,-0.014887,-0.001478,-0.000074,0.000093,0.000012,0.001780,2257.208000,2738.005000,2238.392000,2403.353000,1927.581000,1424.049000,1240.921000,968.196200,794.619200,548.1
2013-06-28,-0.039381,-0.034452,-0.029891,-0.024590,-0.016287,-0.000671,-0.000038,0.000053,0.000013,0.002400,2168.317000,2643.676000,2171.484000,2344.255000,1896.186000,1423.094000,1240.874000,968.247500,794.629600,549.4
2013-07-31,-0.022609,-0.016208,-0.004527,0.000936,0.002921,0.001729,0.000688,0.000048,0.000009,0.000394,2119.294000,2600.827000,2161.654000,2346.449000,1901.725000,1425.554000,1241.728000,968.294000,794.636700,549.6
2013-08-30,-0.014221,-0.011093,-0.012869,-0.013279,-0.009388,-0.001446,-0.000054,0.000072,0.000009,0.001203,2089.155000,2571.976000,2133.835000,2315.290000,1883.872000,1423.493000,1241.661000,968.363700,794.643800,550.3
2013-09-30,0.005859,0.008511,0.017924,0.019578,0.014959,0.002603,0.000888,0.000040,0.000008,0.001163,2101.396000,2593.866000,2172.082000,2360.619000,1912.053000,1427.198000,1242.763000,968.402500,794.650200,550.9
2013-10-31,0.011250,0.011196,0.006915,0.005560,0.005137,0.000952,0.000122,-0.000018,0.000017,-0.002575,2125.036000,2622.907000,2187.102000,2373.744000,1921.875000,1428.557000,1242.915000,968.385000,794.663900,549.5
2013-11-29,-0.027712,-0.022515,-0.012242,-0.004939,0.000810,0.000946,0.000042,0.000063,0.000032,-0.002042,2066.147000,2563.852000,2160.328000,2362.020000,1923.432000,1429.908000,1242.967000,968.446000,794.689300,548.4
2013-12-31,-0.024415,-0.020537,-0.021754,-0.019825,-0.015095,-0.001519,0.000129,0.000122,0.000023,-0.000086,2015.702000,2511.198000,2113.332000,2315.193000,1894.397000,1427.736000,1243.127000,968.564200,794.707600,548.4
2014-01-31,0.071553,0.057749,0.035655,0.023775,0.014623,0.001843,0.000323,0.000149,0.000012,0.003720,2159.932000,2656.218000,2188.683000,2370.237000,1922.099000,1430.367000,1243.529000,968.708500,794.717500,550.4
2014-02-28,0.006347,0.006708,0.004406,0.002768,0.001652,0.001181,0.000266,-0.000023,0.000045,0.003698,2173.641000,2674.035000,2198.326000,2376.798000,1925.274000,1432.057000,1243.860000,968.686200,794.753300,552.4
2014-03-31,0.007645,0.004409,-0.003934,-0.009167,-0.007456,-0.000862,0.000359,0.000096,0.000028,0.006440,2190.258000,2685.825000,2189.678000,2355.010000,1910.920000,1430.822000,1244.306000,968.779200,794.775500,556.0
2014-04-30,0.020936,0.017718,0.008401,0.007413,0.005358,0.001172,0.000680,0.000053,0.000015,0.003297,2236.114000,2733.413000,2208.073000,2372.467000,1921.158000,1432.499000,1245.152000,968.830600,794.787400,557.8
2014-05-30,0.029464,0.025147,0.019114,0.014396,0.009674,0.001989,-0.000006,0.000029,0.000008,0.003493,2301.999000,2802.150000,2250.278000,2406.621000,1939.744000,1435.348000,1245.145000,968.858700,794.793800,559.8
2014-06-30,-0.003218,-0.003278,-0.002418,-0.002550,-0.001924,-0.000501,0.000004,0.000042,0.000020,0.001862,2294.591000,2792.964000,2244.837000,2400.484000,1936.012000,1434.629000,1245.150000,968.899400,794.809700,560.8
2014-07-31,0.011048,0.008294,-0.000160,-0.003625,-0.003838,-0.000246,0.000281,0.000047,0.000013,-0.000390,2319.941000,2816.129000,2244.478000,2391.783000,1928.581000,1434.276000,1245.500000,968.944900,794.819900,560.6
2014-08-29,0.049426,0.038171,0.018782,0.014499,0.008749,0.001195,0.000623,0.000022,0.000003,-0.001671,2434.607000,2923.624000,2286.634000,2426.461000,1945.454000,1435.990000,1246.276000,968.966200,794.822300,559.7
2014-09-30,-0.019667,-0.015959,-0.010631,-0.007935,-0.004205,-0.000068,0.000191,0.000047,0.000004,0.000753,2386.725000,2876.966000,2262.325000,2407.207000,1937.274000,1435.893000,1246.514000,969.011700,794.825500,560.1
2014-10-31,0.028148,0.027575,0.013129,0.013729,0.009374,0.002620,0.000190,0.000001,0.000012,-0.002512,2453.907000,2956.298000,2292.027000,2440.256000,1955.434000,1439.655000,1246.750000,969.012700,794.835400,558.7
2014-11-28,0.036108,0.029607,0.014195,0.012307,0.010032,0.001547,0.000189,0.000034,-0.000001,-0.005399,2542.513000,3043.825000,2324.562000,2470.288000,1975.051000,1441.882000,1246.986000,969.045700,794.834600,555.6
2014-12-31,0.030158,0.028092,0.001414,-0.003678,-0.004644,-0.002899,-0.000691,0.000001,0.000005,-0.005670,2619.190000,3129.332000,2327.849000,2461.202000,1965.878000,1437.702000,1246.124000,969.046700,794.838600,552.5
2015-01-30,0.114344,0.075035,0.042437,0.036325,0.025385,0.005300,0.001475,0.000119,0.000013,-0.004706,2918.678000,3364.142000,2426.636000,2550.605000,2015.782000,1445.322000,1247.962000,969.162000,794.848900,549.9
2015-02-27,-0.068324,-0.053983,-0.025087,-0.021312,-0.014879,-0.002444,-0.000415,-0.000005,-0.000021,0.004343,2719.263000,3182.535000,2365.759000,2496.247000,1985.789000,1441.789000,1247.445000,969.157100,794.832200,552.3
2015-03-31,0.013546,0.013056,0.008165,0.008936,0.008815,0.002385,0.000509,-0.000023,-0.000008,0.005952,2756.098000,3224.086000,2385.075000,2518.553000,2003.294000,1445.228000,1248.080000,969.134800,794.825900,555.6
2015-04-30,-0.039438,-0.025514,-0.007956,-0.003749,-0.001265,0.000965,0.000592,0.000080,0.000029,0.002033,2647.403000,3141.827000,2366.100000,2509.111000,2000.760000,1446.623000,1248.818000,969.212300,794.849000,556.7
2015-05-29,-0.030017,-0.020597,-0.003817,-0.003667,-0.000934,0.000521,0.000272,0.000038,-0.000005,0.005097,2567.936000,3077.115000,2357.068000,2499.910000,1998.891000,1447.376000,1249.158000,969.249200,794.845100,559.5
2015-06-30,-0.044036,-0.027738,-0.018369,-0.011348,-0.005355,0.000394,-0.000054,0.000029,0.000004,0.003503,2454.854000,2991.762000,2313.771000,2471.541000,1988.187000,1447.947000,1249.091000,969.277300,794.848200,561.5
2015-07-31,0.046044,0.039302,0.015146,0.013578,0.007164,0.000750,0.000121,0.000006,-0.000037,0.000067,2567.885000,3109.344000,2348.816000,2505.100000,2002.431000,1449.033000,1249.242000,969.283100,794.818400,561.5
2015-08-31,-0.010114,-0.007340,-0.001192,-0.000304,0.000371,-0.000930,0.000064,0.000136,0.000027,-0.001416,2541.914000,3086.521000,2346.016000,2504.338000,2003.174000,1447.685000,1249.322000,969.414900,794.839900,560.7
2015-09-30,0.024379,0.024734,0.017817,0.015837,0.012089,0.003996,0.001163,0.000022,-0.000006,-0.001557,2603.883000,3162.863000,2387.815000,2544.000000,2027.390000,1453.470000,1250.775000,969.436300,794.835100,559.9
2015-10-30,-0.011085,-0.007161,-0.007517,-0.008030,-0.005626,-0.001092,-0.000404,-0.000129,-0.000027,-0.000450,2575.019000,3140.214000,2369.866000,2523.571000,2015.984000,1451.883000,1250.269000,969.311200,794.813700,559.6
2015-11-30,-0.009328,-0.005630,-0.003500,-0.004412,-0.004427,-0.002638,-0.001749,0.000089,0.000020,-0.002111,2550.999000,3122.535000,2361.571000,2512.437000,2007.059000,1448.053000,1248.083000,969.397500,794.829600,558.4
